list_user_id,list_song_id,date_time_listened
289,4893,2023-10-15 09:01:26
363,4870,2025-09-28 06:32:16
1049,4479,2015-01-24 03:41:41
2173,3926,2025-03-17 11:02:13
406,5460,2017-01-23 10:33:45
1419,4442,2017-07-12 16:55:25
777,4198,2023-08-05 17:40:14
657,3533,2013-09-13 18:59:03
2798,3933,2018-05-12 23:51:22
4083,3383,2021-05-18 03:37:34
2298,5936,2017-03-23 15:57:34
24,4707,2012-07-03 23:54:17
378,6128,2012-05-07 21:08:59
2246,4137,2014-11-17 00:05:04
1236,3843,2011-12-28 21:22:36
434,4437,2023-01-18 10:37:19
1205,4747,2022-03-31 09:47:50
595,5960,2017-04-19 04:10:47
4702,4831,2014-02-03 19:58:05
2945,3595,2011-08-06 01:01:56
2094,5723,2011-10-19 18:44:24
4200,4046,2012-07-16 04:08:16
3087,5240,2012-02-23 02:01:32
2693,4371,2017-06-19 01:02:00
3040,4057,2010-11-18 03:21:45
1707,5736,2023-09-24 05:03:57
4224,5050,2024-07-27 04:43:12
746,5224,2016-05-02 18:52:34
2858,2756,2014-05-18 16:15:00
2569,3804,2018-12-01 05:20:39
4154,5527,2020-04-26 11:28:08
1360,4566,2012-05-20 07:57:38
2081,4180,2014-01-15 22:41:19
1382,3654,2023-03-01 06:17:13
4497,3941,2018-06-29 20:15:51
3328,6046,2014-12-21 08:03:14
1646,4967,2013-03-27 02:33:51
2292,4194,2021-10-29 06:15:04
4542,4382,2019-01-06 23:50:49
2000,4946,2018-11-11 10:22:39
3417,4572,2019-07-23 09:20:00
2897,3065,2010-05-11 00:51:17
2392,4466,2013-01-15 12:07:26
3010,5881,2010-11-18 19:25:51
2901,3315,2022-11-04 17:48:19
4629,5442,2020-02-07 01:49:44
1385,4155,2010-07-21 10:29:32
418,5466,2025-02-13 18:27:30
3318,4259,2023-04-08 17:24:28
412,3545,2021-01-11 18:04:35
3733,3001,2015-07-28 08:31:13
583,6547,2021-03-04 11:41:10
4196,4767,2012-03-01 05:39:43
1569,4310,2010-12-18 11:36:50
3757,4067,2024-09-06 07:46:24
4627,4044,2020-06-07 07:03:23
2397,5294,2024-05-06 03:00:09
471,5519,2016-07-28 05:46:34
4535,5678,2014-10-14 05:30:19
645,3838,2017-12-21 03:57:25
2563,4494,2011-06-29 17:37:10
4790,4992,2012-06-05 19:54:04
4875,3750,2015-11-22 04:16:31
3453,4821,2016-03-21 03:13:41
3678,5737,2025-02-09 19:52:50
2599,2943,2013-10-02 07:27:46
1277,4133,2023-11-14 18:27:51
3150,4958,2012-11-16 13:10:57
1477,3836,2021-11-10 12:09:08
2055,5708,2018-09-09 23:22:30
1245,3982,2018-08-24 02:01:24
2950,3744,2019-03-24 21:23:38
3938,3009,2013-02-05 10:07:45
2700,4633,2012-07-16 13:14:18
1276,3163,2023-04-03 22:04:29
4146,4667,2013-10-28 01:45:48
2768,4127,2020-05-07 22:11:13
411,5929,2011-07-22 11:58:31
4306,3366,2017-02-01 08:06:27
2063,4116,2018-10-23 13:59:13
3816,3869,2025-12-13 03:08:23
14,4085,2016-04-23 09:32:39
1600,4221,2024-04-21 21:06:26
4724,5231,2022-11-08 20:31:27
2366,4526,2021-06-12 09:59:14
1269,3873,2011-02-27 16:28:24
1210,4248,2018-05-16 00:25:51
164,3853,2011-06-17 15:06:15
2117,3958,2010-12-05 06:08:42
3098,5539,2013-09-04 20:53:06
1911,4942,2022-01-10 22:38:39
963,5030,2020-09-15 10:27:56
1237,3136,2024-03-18 18:03:55
2849,4467,2013-05-15 01:51:54
372,4691,2014-01-03 14:00:57
1512,4723,2013-01-24 05:27:53
4949,5079,2011-10-20 17:25:05
348,4012,2011-10-02 17:00:08
22,4617,2018-08-23 06:39:47
2588,3628,2013-12-27 10:02:01
3310,5360,2013-02-28 16:45:49
3551,4333,2025-12-13 07:03:18
4847,3770,2025-05-16 23:42:38
2487,3285,2015-11-03 18:30:26
923,4644,2019-06-08 15:42:08
2463,5380,2012-07-04 12:19:56
316,4183,2021-01-05 15:44:39
3901,4938,2017-05-29 13:07:06
1545,6359,2020-07-05 19:01:29
144,4707,2025-02-02 08:51:20
1774,3623,2014-09-01 17:09:59
3825,5280,2025-04-24 20:45:59
4344,3200,2023-10-07 21:11:41
3691,4224,2010-04-06 08:51:00
745,5855,2010-05-17 16:19:19
4445,3927,2025-05-26 17:09:26
642,4722,2024-07-16 19:47:39
2760,6094,2023-10-16 07:47:27
1362,4708,2017-03-07 10:25:26
4723,4303,2012-06-17 20:24:47
382,3574,2022-11-18 20:19:47
1684,3791,2020-07-24 07:09:35
3894,4253,2011-08-29 15:59:15
28,4550,2012-04-25 13:18:50
2016,4365,2012-12-28 09:08:07
4220,4722,2019-05-04 23:48:25
4280,3984,2018-09-29 06:24:50
3205,3504,2018-01-29 16:22:50
349,3680,2018-09-29 22:22:28
3896,5018,2012-11-29 10:00:29
2596,4034,2020-02-17 10:47:42
3767,5194,2011-09-17 13:16:33
830,4283,2011-06-24 15:30:13
4347,4244,2024-11-12 11:59:10
386,4714,2011-09-04 05:14:58
1344,4109,2022-12-04 04:51:42
1459,4307,2021-10-31 14:27:56
4576,5682,2017-11-13 00:53:54
3110,4685,2012-12-01 11:32:23
2054,4567,2021-08-03 16:43:14
1031,4816,2022-09-22 12:18:48
847,3713,2020-07-05 07:09:21
1661,4215,2014-05-29 02:12:40
4958,2638,2021-03-03 22:03:54
3790,3732,2018-11-16 13:51:46
707,4530,2020-11-18 21:03:59
373,3692,2012-11-16 08:34:33
4225,3344,2019-12-26 23:10:19
1199,4439,2023-01-11 01:12:22
1206,4473,2018-06-13 23:59:07
3288,4612,2016-01-09 10:59:31
3460,5506,2013-07-29 16:43:11
2013,4671,2023-06-07 12:04:42
2750,4481,2013-10-11 10:48:27
4186,2886,2025-11-28 01:38:25
4211,3623,2016-12-06 20:05:31
3459,4622,2022-11-27 11:58:05
2078,4245,2019-11-18 01:59:58
671,2851,2012-01-19 08:53:07
1093,4894,2025-04-16 18:06:03
1800,5798,2018-12-15 17:57:27
1477,2617,2017-08-22 07:17:27
896,3851,2013-12-11 03:18:16
2189,3390,2014-01-14 14:33:55
2200,3697,2012-09-21 19:50:33
1963,3502,2025-06-09 11:02:57
2534,4292,2023-05-01 05:47:28
1318,4185,2018-02-01 03:26:09
4287,4348,2019-05-18 03:01:53
693,4212,2013-11-21 00:49:27
2303,4536,2019-06-04 19:37:03
2886,4325,2023-09-29 02:45:11
4753,5446,2024-01-06 15:25:31
1966,4817,2010-12-15 13:09:55
617,4048,2022-02-18 22:52:09
2522,3300,2011-11-01 01:29:36
4246,5004,2021-11-15 13:02:42
3074,3278,2015-06-26 23:08:14
507,3332,2023-09-03 17:59:07
3144,4016,2015-10-21 13:14:34
4220,4513,2025-08-10 22:09:56
391,4160,2013-01-08 20:03:18
4639,4518,2010-10-22 12:35:21
3927,5182,2025-08-03 10:01:04
1186,4814,2016-02-04 11:44:14
950,4190,2020-05-17 10:15:07
726,5516,2012-08-18 03:02:59
430,4183,2016-06-11 21:58:43
36,4440,2024-05-24 01:50:14
1117,4226,2012-09-04 08:31:28
2859,4568,2014-11-27 00:50:02
4082,5457,2012-08-18 18:29:11
1078,5384,2020-11-27 20:17:41
1035,4428,2018-12-19 20:30:16
248,4318,2012-07-29 16:25:45
3351,4914,2011-06-23 01:25:46
2047,6170,2017-08-28 08:40:39
2518,4340,2019-05-27 07:07:47
835,4267,2012-04-28 21:37:00
131,4552,2017-05-27 18:24:32
678,4829,2020-11-17 10:11:35
191,3824,2012-11-25 16:03:29
1667,6015,2023-04-29 10:56:26
1324,5427,2013-01-02 23:03:56
1795,4118,2025-01-26 13:48:02
4195,4637,2019-01-02 17:35:33
4345,4236,2015-08-24 08:06:35
700,5161,2024-02-08 08:53:34
3894,5245,2021-11-18 21:54:52
2296,3912,2011-10-08 10:55:24
1465,4248,2025-08-17 20:06:51
591,4025,2023-05-01 15:43:14
1185,4373,2017-02-26 17:18:10
4774,4274,2010-07-12 12:10:50
4384,3160,2023-03-27 09:25:39
1567,5174,2016-09-03 12:05:46
810,3467,2022-03-26 05:02:48
4506,4986,2012-06-08 21:42:13
1186,5356,2020-08-29 17:47:58
3961,3140,2024-01-08 00:22:51
2677,2627,2016-09-10 09:53:26
792,4109,2018-11-30 06:25:35
3379,5202,2012-12-01 06:35:23
2185,4472,2019-03-31 21:25:32
2773,4765,2019-09-21 06:19:46
2157,4351,2025-01-20 15:20:56
1255,5470,2013-04-26 11:10:23
461,5768,2014-09-03 07:29:34
1964,5309,2020-11-11 22:16:28
3401,5639,2015-03-05 14:46:46
647,4352,2016-06-30 20:34:21
1063,4414,2025-08-25 14:17:53
2510,3424,2021-03-22 02:00:08
1221,5425,2012-03-10 12:56:00
4579,4358,2011-10-26 06:36:14
2112,4275,2017-06-29 05:58:21
2079,5501,2018-05-15 01:07:22
3040,3916,2022-01-10 22:34:37
247,4473,2017-01-21 16:58:53
4116,4673,2023-10-07 20:51:14
1747,4603,2015-03-28 12:33:23
1773,4583,2024-05-03 10:00:41
1190,5273,2013-01-04 19:22:50
1899,4000,2013-08-16 21:31:18
3864,4827,2020-08-25 13:36:10
3315,6012,2025-02-03 20:55:04
3706,4783,2018-05-10 12:37:24
4855,4731,2022-06-25 10:05:00
208,2813,2019-08-21 21:20:12
924,4475,2013-01-03 16:57:16
2648,3500,2013-08-28 14:59:21
4914,4313,2014-08-30 13:53:28
1848,4607,2012-01-27 17:03:18
2226,3149,2016-08-27 20:30:40
4075,3305,2012-11-23 21:50:23
2412,3435,2021-06-22 15:33:28
2053,4379,2020-02-17 22:46:14
124,4006,2014-06-02 02:21:19
4564,3347,2017-05-03 07:52:10
4053,2815,2012-07-30 21:51:28
3873,4400,2024-06-25 05:27:22
954,4570,2022-03-20 19:21:15
4715,4320,2023-11-01 01:19:36
1155,4797,2025-11-05 06:13:29
4462,4786,2018-02-23 04:54:15
10,4913,2016-12-02 16:39:27
3797,4433,2013-02-16 15:58:56
462,4180,2014-04-30 00:51:00
2676,4254,2023-11-21 16:27:33
3673,4029,2021-05-26 08:08:06
4154,4797,2022-12-05 16:42:28
4343,4054,2010-08-23 08:53:29
2758,3750,2024-02-06 07:54:16
871,4830,2013-07-14 08:52:52
426,5272,2013-10-13 17:45:31
2775,4606,2024-04-23 21:26:22
3894,4287,2016-10-29 15:49:33
2265,4136,2014-11-15 17:08:34
1304,4991,2015-12-09 03:54:27
2504,3523,2021-08-04 07:27:33
3918,4324,2015-02-22 16:17:35
3114,4184,2024-12-11 03:13:08
21,3889,2018-01-24 06:05:24
4384,5336,2013-04-28 17:58:33
228,4433,2021-07-28 13:08:06
1067,6161,2019-06-09 09:46:23
1217,5873,2020-03-21 21:42:44
1182,4415,2021-03-20 10:27:58
3170,3338,2025-12-20 05:36:43
1026,3407,2010-05-28 17:47:59
3400,5081,2024-07-27 00:29:06
1047,4821,2015-05-18 23:49:33
3958,3884,2015-05-06 01:32:44
2727,4128,2021-09-08 21:40:30
525,3541,2023-09-11 12:50:49
2455,4451,2024-03-30 23:47:43
633,4860,2020-07-29 00:58:54
1580,4170,2017-06-14 00:10:01
2642,4314,2016-08-06 11:09:28
4628,4293,2021-11-11 08:57:14
100,2123,2025-11-17 20:39:59
4115,4351,2022-04-17 19:20:33
2095,3544,2019-06-07 11:20:13
4311,4770,2021-09-21 07:46:53
3432,4645,2020-10-04 14:52:12
2121,5622,2024-08-16 10:22:31
1093,6354,2014-04-27 23:05:50
2949,4203,2016-04-14 16:58:05
2046,3720,2010-08-15 11:36:12
2185,4300,2013-06-23 21:29:51
421,4336,2022-10-31 12:23:21
4449,5189,2018-09-14 16:34:33
2686,4553,2022-11-02 09:51:09
3479,5270,2016-01-19 17:18:15
3441,4361,2022-03-14 14:59:04
2461,3637,2015-02-11 22:02:17
1986,4818,2022-02-09 16:03:10
303,6006,2012-05-16 00:46:43
1918,3641,2024-02-19 05:52:22
4468,5263,2012-04-26 15:24:41
3984,4785,2015-03-31 09:38:20
3122,4067,2015-09-15 06:34:36
2788,3951,2015-08-05 03:20:03
823,4168,2024-11-12 14:41:21
4553,5447,2023-03-31 03:09:36
1552,4404,2020-11-29 20:09:17
1483,4820,2019-05-20 23:24:13
4362,3851,2024-11-07 22:32:38
828,4754,2011-04-24 19:17:03
1287,4630,2022-05-05 02:03:45
2380,4842,2021-11-27 15:47:25
1097,4954,2010-11-30 06:23:58
1835,4053,2015-07-11 13:35:45
2203,3942,2010-06-01 10:17:43
4393,4725,2015-08-14 12:15:00
3452,3502,2021-03-02 00:37:53
1804,4818,2015-09-12 22:25:36
2689,4691,2016-06-12 06:24:21
2276,5017,2010-10-22 05:46:12
164,3651,2017-11-05 16:28:09
3301,4002,2019-05-16 02:00:39
1490,5071,2012-09-07 19:12:27
4255,4627,2011-01-05 02:29:48
2959,4077,2010-12-23 10:23:38
3413,5532,2017-04-20 13:37:52
1184,5554,2016-04-27 03:16:22
4829,4832,2021-07-10 09:19:42
1399,4025,2020-10-14 12:54:34
2453,6680,2016-05-24 21:06:20
3598,3824,2022-02-24 06:13:40
3372,5182,2025-02-19 17:01:41
3077,4597,2010-04-25 11:58:45
3612,3926,2025-08-26 17:50:08
4215,5084,2024-08-23 11:16:33
567,5487,2025-04-09 16:02:38
3962,3811,2013-04-08 21:01:28
3239,4352,2025-10-08 20:50:31
2754,4837,2023-12-06 17:47:08
851,4333,2011-06-14 01:54:38
4478,4272,2024-07-15 03:53:11
1012,4127,2016-02-03 05:14:23
1095,5902,2022-08-01 18:06:39
4199,4860,2015-09-08 23:44:10
4106,5006,2018-11-13 12:22:56
1262,4607,2013-09-07 01:22:53
1819,3805,2016-10-18 11:37:26
1456,4537,2018-12-23 06:39:12
1306,4447,2019-10-14 20:23:40
2693,5784,2017-08-21 04:31:29
2421,5068,2024-10-29 08:01:25
2273,4836,2021-11-18 16:45:05
3483,4389,2016-10-23 20:30:23
1965,4808,2020-05-11 05:49:22
3341,5292,2016-02-25 07:55:28
2947,5084,2012-10-02 06:50:07
722,4798,2024-11-17 02:19:09
1850,4601,2023-12-31 07:44:28
958,3807,2023-07-24 12:37:19
3406,3912,2010-12-09 15:02:45
2458,3799,2020-03-23 12:27:05
3875,3724,2015-07-10 01:33:55
4834,3377,2012-05-02 19:54:08
4555,4742,2025-11-07 04:37:52
563,4118,2014-03-17 16:26:45
347,4423,2024-02-06 11:14:50
930,5081,2013-08-19 00:13:05
379,3832,2010-04-14 13:46:32
3031,4218,2013-04-01 02:38:00
4976,3493,2022-05-06 11:35:37
1774,5068,2010-07-19 06:05:39
1779,3755,2022-12-25 01:36:29
1319,5376,2021-09-22 18:57:52
3026,5473,2025-02-25 13:46:41
2573,3607,2021-06-24 19:54:36
4544,3845,2014-10-12 20:56:54
1927,3786,2013-10-08 08:18:43
326,3853,2011-04-22 17:32:10
108,4872,2020-06-27 11:43:53
4421,4608,2020-03-18 22:37:59
3778,4032,2023-11-15 13:47:32
343,3398,2025-03-22 08:24:37
1475,5069,2021-04-09 11:48:30
4627,5839,2015-09-07 20:22:46
3756,4850,2011-07-31 02:55:55
1996,3867,2019-12-25 16:02:23
1569,4334,2023-06-10 16:43:53
2596,3497,2012-08-19 20:32:44
1127,4851,2018-10-28 17:20:44
3818,4929,2011-10-26 10:37:35
1021,5464,2014-05-28 04:46:49
2797,4624,2010-11-03 12:09:54
3247,4473,2010-12-31 21:04:34
4507,4299,2025-10-29 12:08:03
704,5843,2019-05-21 03:06:26
1384,4214,2023-08-19 22:58:05
3795,4587,2013-05-12 08:26:26
1517,3543,2014-03-23 06:17:22
4664,5118,2011-11-28 19:34:29
1744,2584,2020-03-03 11:29:02
3483,4628,2017-06-23 18:06:39
650,4459,2018-05-02 23:09:24
198,3224,2011-01-21 13:00:35
3706,1960,2015-08-31 01:04:46
3736,4835,2010-11-05 08:34:11
477,4562,2010-06-10 04:31:04
3146,4888,2015-01-23 08:38:33
4158,4470,2020-08-12 13:12:19
3139,4250,2018-11-22 00:08:08
70,3487,2017-06-08 17:31:27
3630,3253,2014-09-09 07:33:58
2305,4797,2024-02-29 03:54:45
1097,4348,2011-01-15 20:50:52
4825,4986,2023-05-14 09:19:49
3395,5025,2023-02-21 13:04:35
1937,4471,2011-02-26 02:50:07
2075,3713,2019-08-21 10:16:58
3931,5290,2014-03-26 23:15:44
2487,3686,2012-08-15 14:32:00
3905,4477,2024-01-23 08:18:55
2178,4794,2025-06-17 22:14:52
2835,3525,2010-01-23 09:38:51
1655,5214,2024-01-25 10:02:35
1560,4842,2022-06-05 07:52:22
985,4415,2014-06-03 07:02:30
4766,3942,2014-07-28 14:27:30
3474,4468,2017-01-31 23:35:41
3171,4044,2016-08-04 02:23:53
1882,4157,2013-09-20 22:01:11
2205,3295,2010-01-23 10:19:21
1948,3710,2015-02-08 09:46:16
263,4322,2021-11-29 10:56:22
1944,3733,2018-07-29 13:38:50
203,2335,2012-07-14 22:44:36
4083,4209,2014-03-11 23:31:02
1870,3961,2025-09-01 14:29:15
941,5156,2011-03-02 10:49:15
954,4630,2013-02-26 16:46:40
4207,4215,2019-12-14 11:57:56
3851,4702,2020-08-19 23:45:10
4657,3849,2022-10-02 02:36:59
2568,4063,2022-02-19 11:31:21
3230,5870,2014-02-13 18:14:00
4984,4768,2019-04-14 10:06:14
412,4328,2015-07-12 08:28:57
4319,4329,2014-06-21 08:25:31
1706,5788,2011-03-29 18:40:46
1076,4114,2022-07-26 11:28:39
1960,4013,2024-04-24 14:28:34
4786,4162,2024-06-05 03:43:06
3853,5276,2018-10-15 22:39:58
2448,4559,2023-07-18 19:55:02
602,3757,2024-07-31 05:41:44
3248,3756,2025-01-07 08:10:59
732,3647,2015-10-01 16:43:42
1806,5116,2018-04-08 19:23:08
4808,4762,2024-10-04 19:19:59
783,4648,2016-08-25 03:02:28
4011,4761,2014-02-20 14:55:21
2014,4693,2014-03-02 19:46:29
2027,5665,2016-03-07 17:25:39
1135,3128,2013-02-16 19:23:39
3275,4426,2022-02-03 17:07:41
4531,4088,2011-05-02 13:29:09
2880,4188,2017-04-09 18:10:58
3790,4411,2021-09-27 19:31:29
4956,3627,2022-11-13 02:47:58
1739,4554,2016-07-12 21:20:29
2806,4300,2013-07-24 09:45:58
2543,4913,2017-08-02 20:26:08
1561,4741,2011-09-13 21:16:48
96,4198,2016-03-17 22:38:33
4029,4476,2021-10-01 09:12:08
3326,3749,2015-04-10 13:47:46
1546,5823,2011-04-25 11:01:57
2405,4843,2020-11-27 02:44:51
4504,4069,2016-10-13 11:02:44
702,3938,2019-10-31 04:05:48
4866,3514,2017-07-04 07:53:38
2099,4029,2018-12-16 23:13:50
2477,2467,2015-03-05 01:09:03
4761,4217,2019-10-29 13:02:18
608,3851,2010-12-16 16:12:07
984,4310,2017-07-05 04:34:23
865,5185,2025-10-05 14:50:36
963,3937,2014-06-03 05:36:22
1292,4129,2020-11-20 03:25:56
2695,5142,2017-08-21 14:20:01
1217,4932,2013-05-30 15:28:48
4231,4811,2010-10-24 16:03:28
621,5147,2019-06-01 04:28:05
2820,3740,2019-09-27 14:02:43
2990,3800,2011-04-23 10:41:03
1996,4924,2019-06-12 23:26:31
665,5752,2025-12-26 12:48:39
1600,5567,2017-12-14 04:04:12
3141,3547,2020-11-28 19:37:38
4665,5197,2013-04-15 06:13:24
3929,5476,2022-06-08 01:59:16
4266,4538,2022-04-21 23:14:25
4474,4941,2015-07-13 10:43:16
4628,5541,2020-10-08 09:22:16
3236,4506,2012-06-24 11:49:26
217,3519,2013-03-22 22:08:12
4263,5863,2025-04-19 18:52:05
2131,4098,2012-03-10 17:20:01
1542,4885,2010-08-18 08:56:38
4086,4455,2018-09-19 21:55:50
1459,4459,2014-06-16 23:57:46
4112,4657,2010-06-26 18:40:33
2599,5876,2017-08-13 15:02:57
2957,3597,2012-10-01 22:54:09
1464,3971,2012-04-19 14:51:02
988,4368,2018-06-26 12:02:07
1491,5807,2023-02-21 19:41:50
3485,4167,2015-12-20 01:36:59
1746,4143,2023-09-15 00:13:29
1962,5185,2024-02-16 08:03:33
935,4886,2020-08-27 01:25:12
2562,4012,2020-06-26 06:48:19
1453,5547,2017-10-05 04:04:21
3625,4645,2019-10-27 11:12:35
2878,3641,2015-06-26 18:53:34
1285,5061,2012-05-29 02:34:49
1687,3778,2022-08-04 04:13:13
2931,5091,2010-01-08 00:57:41
382,4329,2025-04-20 02:57:42
2258,5128,2017-09-30 11:00:05
1611,4258,2012-02-28 08:25:39
1046,5278,2010-07-19 01:25:46
4341,5495,2021-08-01 23:15:04
4448,3595,2023-07-07 07:39:25
3936,4836,2015-05-15 11:10:01
4112,3122,2010-10-12 17:05:24
3219,5008,2016-12-22 20:20:02
2001,4002,2015-05-03 22:48:04
662,3671,2024-12-15 20:06:48
3558,3383,2017-09-07 16:45:48
1584,4633,2012-01-26 19:43:19
327,5752,2016-04-13 14:57:36
455,3083,2011-02-26 19:01:42
2588,3794,2021-07-07 11:18:27
146,4119,2019-09-12 12:53:25
3567,3653,2013-09-11 10:19:40
4318,4445,2018-02-21 15:35:57
4638,2950,2016-05-20 11:32:51
776,3280,2010-10-07 06:36:01
4712,4039,2016-11-05 22:46:11
1179,3242,2013-08-24 14:14:19
1653,4527,2015-10-25 01:36:20
3037,5010,2014-10-15 21:40:44
2506,3861,2020-05-29 18:09:49
2455,5311,2015-06-24 12:56:37
2887,4575,2013-05-24 17:35:56
3738,3730,2024-12-04 13:38:35
3339,3929,2022-04-11 15:54:02
1073,3940,2014-05-16 12:41:29
2920,4478,2018-09-28 19:51:12
3075,4266,2019-09-08 17:59:09
1954,4522,2021-03-26 17:38:54
2130,4514,2019-08-04 10:33:18
3866,4564,2024-09-14 00:35:51
1700,4783,2024-04-25 02:10:35
2253,3427,2012-04-29 21:51:18
3477,4123,2025-01-11 01:16:50
2488,2801,2025-11-30 05:36:34
4760,5144,2019-01-18 12:33:16
4695,5106,2023-02-15 06:59:04
3073,3653,2021-03-03 04:36:46
234,3947,2016-04-05 22:07:53
3234,4558,2019-07-15 22:10:10
973,3484,2017-12-29 04:43:09
1979,4168,2017-01-05 23:13:45
1612,3879,2012-10-15 05:44:23
4005,3965,2013-08-16 13:24:11
4216,4787,2020-03-09 01:44:37
1436,5181,2012-07-31 23:54:59
4239,4516,2013-01-16 10:45:15
1330,3946,2014-03-04 10:06:34
4070,3799,2011-12-09 08:41:53
2707,4540,2015-09-01 11:03:03
891,4745,2023-11-27 06:45:33
4802,3702,2021-12-17 08:57:55
4572,4298,2024-05-06 19:39:41
288,4040,2019-06-24 03:24:53
966,4680,2013-12-03 02:46:23
3174,4227,2013-07-15 18:09:22
3278,4980,2013-06-19 15:20:43
206,3375,2021-03-18 22:08:17
2507,3320,2011-03-06 22:32:56
4025,5512,2022-07-23 12:43:12
1189,4191,2018-01-15 04:53:53
4613,3323,2024-10-01 08:14:47
3402,5830,2011-10-24 01:53:13
3228,5198,2013-06-15 22:13:44
3164,4526,2021-11-29 06:00:40
1785,5757,2023-01-04 17:08:07
868,3919,2012-03-13 23:02:27
4588,3875,2010-08-04 14:38:04
1567,4799,2019-08-17 18:31:43
2107,4476,2013-07-14 10:28:02
4393,5327,2025-12-07 19:23:26
1212,4595,2010-09-15 01:39:11
2611,4296,2023-11-14 09:16:03
1140,4762,2025-08-14 06:30:20
4958,2932,2010-05-19 17:32:48
2089,5539,2012-12-18 14:19:23
2606,3994,2010-10-19 00:37:05
3091,3347,2021-07-24 22:54:28
3939,4497,2019-03-27 03:22:47
4219,5623,2020-12-19 14:56:10
3899,3588,2022-03-01 02:04:27
2559,4744,2014-08-07 04:04:24
2320,4637,2019-10-04 09:36:05
1250,4790,2023-09-09 19:27:11
1432,4934,2024-12-19 22:25:43
3938,4109,2017-06-22 06:30:42
1160,4228,2011-11-08 12:25:51
2117,3779,2012-01-04 11:00:35
2896,4224,2019-10-01 03:26:57
71,4363,2011-03-09 15:38:04
2776,4798,2014-02-02 04:43:44
1853,4728,2010-04-23 09:22:47
4280,3350,2018-03-18 09:52:43
828,4674,2023-04-09 01:46:41
1304,4394,2016-05-03 07:39:16
3949,4749,2021-01-24 08:20:03
3562,2827,2025-12-24 23:26:48
2368,3392,2014-06-02 04:03:23
1282,5368,2021-12-10 14:45:47
2218,5853,2012-03-21 21:11:04
358,4253,2025-04-09 05:11:22
1825,3638,2018-08-01 02:39:30
2114,4116,2025-02-02 04:27:50
3520,4198,2021-01-13 04:00:50
3940,5541,2017-09-10 04:38:36
1178,4862,2012-11-21 08:46:48
4839,3284,2012-03-06 12:34:49
1742,4668,2016-06-07 23:12:30
1515,4244,2022-10-30 09:38:12
1623,4686,2017-01-07 18:50:05
1909,4436,2013-09-03 00:33:13
2302,3597,2021-10-28 11:33:50
324,4017,2020-10-27 12:57:10
2501,4430,2019-03-24 18:44:44
394,5109,2012-09-03 17:51:56
2749,4085,2016-10-08 09:07:59
3791,4461,2020-01-10 22:37:06
3899,4688,2018-01-31 17:05:33
2673,5539,2017-01-17 01:59:29
652,4568,2015-07-21 20:26:20
1023,4086,2013-11-25 04:15:52
2695,5258,2022-04-08 14:39:47
1757,4389,2024-02-12 20:13:39
3193,4385,2024-10-11 09:40:35
470,4697,2024-07-06 19:40:25
4822,4608,2021-04-02 23:07:34
3235,5766,2021-09-16 02:18:36
137,3778,2024-07-14 16:11:35
534,4532,2014-10-27 07:46:35
2633,3969,2021-01-26 23:42:29
1083,5146,2013-11-17 03:02:23
183,2917,2025-05-30 04:28:05
4008,4965,2022-12-18 10:17:53
3640,4038,2014-09-11 06:52:12
1546,5092,2022-09-30 04:03:35
15,4028,2011-03-02 10:19:33
3976,4452,2018-11-16 17:59:17
148,3926,2020-09-22 12:19:05
662,4199,2012-10-13 15:38:54
4260,4088,2021-07-23 13:18:08
2398,4653,2013-06-22 08:03:45
2358,5817,2017-03-19 15:33:09
2225,5073,2024-01-24 07:50:40
3527,4802,2016-01-26 02:52:19
3438,3769,2019-05-08 17:55:26
2103,4333,2017-09-08 19:51:08
4343,4510,2013-10-23 01:05:37
2646,5678,2012-02-17 08:26:14
4326,4910,2013-03-27 17:33:30
4470,3765,2012-05-19 00:31:31
3178,5322,2011-07-13 19:02:51
608,4159,2021-12-17 12:19:44
3793,4739,2025-07-18 07:07:58
4544,4361,2019-10-25 06:07:44
266,3094,2017-07-23 01:41:56
3923,3405,2013-07-04 17:05:02
1217,3408,2013-09-16 01:31:13
1739,3170,2010-09-03 06:56:42
652,5109,2024-11-11 08:19:59
2230,5320,2012-06-01 16:31:00
3642,4861,2012-11-20 08:10:53
4304,3840,2023-10-28 14:04:58
385,5006,2022-09-26 01:40:40
3476,3801,2012-07-18 08:46:30
931,3056,2016-02-01 10:44:28
2702,3070,2011-05-22 02:23:20
3206,2947,2012-07-05 19:15:00
127,6544,2012-01-05 07:04:48
4738,5781,2012-07-28 10:59:27
1410,5090,2018-11-01 15:54:34
1803,3333,2015-02-12 22:04:46
832,4576,2013-07-17 21:55:32
461,4632,2019-10-17 16:25:05
4101,5000,2022-12-09 02:00:52
2186,4851,2020-01-27 17:37:18
3333,5680,2022-03-25 06:52:59
2978,4203,2016-01-14 08:07:25
1479,4553,2013-11-17 01:26:00
4357,4083,2010-07-10 05:41:24
2644,4673,2023-05-14 22:52:58
1009,5063,2013-09-29 13:45:08
4118,3599,2020-05-11 11:53:46
2337,4242,2016-12-24 09:18:04
3013,4549,2017-08-07 15:15:58
1433,4714,2021-09-21 23:29:56
1334,4999,2023-10-16 04:50:55
4586,2641,2021-12-17 08:32:37
2828,5191,2020-12-20 01:37:57
301,3184,2025-08-14 02:17:23
4284,4713,2011-08-12 13:35:03
3152,4936,2021-09-21 12:03:47
138,4525,2016-08-08 18:21:09
1639,4630,2013-01-29 09:27:25
